Major_Cd,N_Terms,Graduated,Transfer_Cr,Inst_Cr,MATH105,MATH102,MATH104,MATH255A,BIOL106,BIOL107,CHEM101,CHEM102,PHYS100A,PHYS100B,BIOL322,BIOL360,BIOL380,CHEM333,CHEM334
780602B,2,N,70,12,0:0NA,0:0NA,0:0NA,1:0C,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,1:0,1:1A,0:0NA
780602B,3,N,70,12,1:1A,0:0NA,1:1A,1:0B,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,1:1B+,1:1B+,1:0,0:0NA
780602B,3,N,6,12,0:0NA,0:0NA,0:0NA,1:1B,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,9,14,0:0NA,1:1B,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,12,10,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,6,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,22,0:0NA,2:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,1,N,0,9,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,67,15,1:1C,1:1C,0:0NA,0:0NA,1:0,1:1B,1:1B,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,1:1C+,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,12,1:1A,0:0NA,1:1A,1:0A,1:0,1:1B,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A,1:0
780602B,2,N,60,3,1:0,2:0,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,66,12,0:0NA,0:0NA,0:0NA,1:0A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,2:0,1:0,1:0,2:0,1:0
780602B,2,N,0,11,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,70,15,1:1C,0:0NA,1:1C,0:0NA,1:1A,1:1A-,1:1A,1:1B-,1:1C,1:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA
780602B,2,N,6,9,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,7,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,3,11,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,61,15,1:1,0:0NA,0:0NA,1:0C,1:1C+,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,15,1:1A,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,6,N,1,37,0:0NA,2:0,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,4,N,70,13,1:1C,0:0NA,0:0NA,1:0,1:1B,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,11,N,0,141,0:0NA,2:1B,1:1C,0:0NA,1:1C,1:1B-,1:1B,1:1C+,1:1B,1:1B,1:1C,1:1C-,1:1B,1:1C,1:1B
780602B,2,N,0,45,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:1B+,1:1C+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA
780602B,5,N,170,34,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,1:1A,2:1B+,1:1B,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,127.5,47,1:1A,0:0NA,0:0NA,1:1A,2:0,3:1A,1:1A,1:1A,1:1A,1:0,0:0NA,0:0NA,1:0,1:0,0:0NA
780602B,4,N,0,41,0:0NA,1:1A,0:0NA,0:0NA,1:0,1:1B,1:1A,1:1A,1:1A-,1:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA
780602B,4,N,0,45,0:0NA,1:1C-,2:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,61,15,1:1B-,0:0NA,0:0NA,1:0,1:1D,0:0NA,1:1C,1:1C,1:0,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA
780602B,3,N,70,17,0:0NA,1:1C,2:1C,0:0NA,1:1B,1:1C,1:1C,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,5,N,70,30,0:0NA,0:0NA,0:0NA,1:1C,1:1A-,1:1C,1:1C,1:1C-,0:0NA,0:0NA,2:1B-,0:0NA,1:0F,1:1D-,0:0NA
780602B,3,N,6,40,0:0NA,1:1B-,1:0,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,10,N,0,110,1:1C,2:1B,1:0,0:0NA,2:1C,2:0F,1:1B,1:1D,1:1D,2:1D,2:1C,2:0F,1:1C-,1:1C,3:0F
780602B,7,N,96,48,0:0NA,1:1C,2:0,0:0NA,1:1B,1:1B,1:1C-,3:0,0:0NA,0:0NA,2:0,0:0NA,2:0,0:0NA,0:0NA
780602B,17,N,6,117,0:0NA,0:0NA,1:1B+,1:1B,2:0,1:1C,1:1B-,1:1C,3:1C,2:1C-,2:1B,3:0,1:1C-,2:0F,1:0
780602B,2,N,3,40,0:0NA,0:0NA,0:0NA,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,44,1:1C-,0:0NA,0:0NA,1:1C+,1:1C+,1:0,2:0,1:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,12,12,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,72,12,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,59,9,0:0NA,3:0,1:1C,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,12,13,0:0NA,1:1B+,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,70,11,1:1C,0:0NA,0:0NA,0:0NA,1:1C,1:0,1:1C,0:0NA,1:1D,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,14,0:0NA,1:1C,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,6,15,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,10,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,70,11,1:1A,0:0NA,1:1B,1:0B,1:1C,1:1C,1:1A,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,9,7,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,1:1A,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,10,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,14,1:0,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,63.5,13,1:1A,0:0NA,0:0NA,1:1B,1:1B,1:1C,1:1B-,1:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,12,13,1:0,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,12,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,10,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,57,6,0:0NA,1:1D,1:1B,0:0NA,1:1C,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,30,12,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,9,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,15,10,0:0NA,1:0F,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,7,11,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,63,13,1:1C,0:0NA,0:0NA,0:0NA,1:1B,1:0,1:1B,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,10,0:0NA,2:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,14,0:0NA,1:0,0:0NA,2:0,1:1B+,1:0,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,6,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,18,13,0:0NA,0:0NA,0:0NA,1:1A-,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,24,13,0:0NA,1:1A,1:0,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,12,1:1B,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,34,16,0:0NA,0:0NA,1:1B,2:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,14,0:0NA,3:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,11,0:0NA,0:0NA,0:0NA,1:0B,1:1B+,1:1C,1:1C,1:1C,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:0,0:0NA
780602B,2,N,9,13,0:0NA,0:0NA,0:0NA,1:1A,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,16,0:0NA,2:0,1:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,14,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,3,13,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,10,0:0NA,1:1A,1:1B,1:0A,1:1B,1:1B,1:1C,1:1C,0:0NA,0:0NA,1:1C-,1:0,0:0NA,0:0NA,1:0F
780602B,2,N,61,11,0:0NA,1:1B-,3:0,0:0NA,1:1B,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,15,1:1A,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,10,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,7,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,6,16,1:0,1:1C,1:0,0:0NA,0:0NA,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,15,7,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,13,0:0NA,1:1C,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,16,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,8,18,0:0NA,1:0,0:0NA,1:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,10,12,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,3,15,1:1B-,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,7,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,11,0:0NA,1:1A,0:0NA,0:0NA,1:1A,1:1B,1:1C,1:1B,0:0NA,0:0NA,1:1B,0:0NA,1:0,1:1C-,0:0NA
780602B,2,N,23,10,0:0NA,3:0,1:0,0:0NA,0:0NA,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,13,0:0NA,1:1B,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,15,1:1B,0:0NA,0:0NA,1:0C,1:1B,1:1B,1:1C,1:1B,1:1A,1:1A,1:1B,1:0,1:1C,1:1C,0:0NA
780602B,2,N,0,13,0:0NA,1:1B,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,10,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,1:0,2:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,60.5,7,0:0NA,1:1C,1:1B,0:0NA,1:1D+,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,70,12,1:1A,0:0NA,1:1A,1:0A,2:0,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:0
780602B,2,N,3,16,0:0NA,1:1B,4:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,6,N,70,28,1:1C,0:0NA,1:1B,0:0NA,1:1C,1:1C,1:1A,1:1C,1:1C,1:0,2:0,1:1D,2:0,2:0,0:0NA
780602B,2,N,0,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,13,N,14,178,0:0NA,0:0NA,0:0NA,1:0,1:1A,1:1A,1:1B+,1:1B+,1:1B+,1:1A,1:1A,1:1A,1:1B-,1:1A,1:1B+
780602B,2,N,0,13,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,70,12,1:1C,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:1D,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,0,10,0:0NA,4:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,13,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,6,19,0:0NA,4:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,1:1C,1:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,7,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,24,0,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,13,0:0NA,2:0,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,3,N,6,15,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,2,N,0,14,0:0NA,1:1C,1:0,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,9,N,24,83,0:0NA,0:0NA,0:0NA,1:1A,1:1A,1:1B+,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,1:1A-,1:1B
780602B,7,N,18,57,0:0NA,2:1D,0:0NA,0:0NA,1:1C+,2:1B,2:0F,0:0NA,1:0W,0:0NA,1:0W,0:0NA,1:0F,0:0NA,0:0NA
780602B,13,N,0,148,0:0NA,1:1B,1:1C+,0:0NA,2:1C,2:1B,2:1C,1:1B,3:1C+,2:0,2:1C+,1:1C+,1:1C,3:1B+,2:1D+
780602B,6,N,16,104,0:0NA,1:1A,1:1B,0:0NA,2:1A,1:1A,1:1A,1:1A-,2:1A-,2:0,1:1A-,1:1A,1:0,1:1A,1:1B
780602B,4,N,0,85,0:0NA,3:0,1:1C+,1:0,1:1B+,2:1B,2:1C,1:1C-,2:1B+,1:1C,1:1C,1:1D+,1:0,2:0,0:0NA
780602B,3,N,0,68,0:0NA,1:1B,3:0,0:0NA,1:1C+,0:0NA,1:1C-,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,6,N,6,93,1:1A,1:1B,0:0NA,0:0NA,1:1A,1:1A,2:0,1:1A,1:1A,3:0,0:0NA,1:0,1:0,1:1B,1:1B
780602B,6,N,68,23,0:0NA,1:1B,1:1B-,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,13,N,0,122,0:0NA,1:1C,3:0A,0:0NA,1:1A-,1:1B+,1:1C,1:1C,1:1A,1:1B-,1:1C-,2:1C+,2:1C,2:1C,0:0NA
780602B,8,N,0,96,0:0NA,1:1A,1:1A,0:0NA,1:1A,1:1A,1:1A,2:1A,1:1A,1:0,1:1A,1:0,0:0NA,1:1A,1:1A
780602B,5,N,0,71,0:0NA,1:1C+,1:0,0:0NA,1:1C+,1:0,1:1C+,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA
780602B,4,N,36,70,0:0NA,1:1B+,1:1B,1:1C,1:1A,1:1B,2:1B,1:1C+,1:1B,1:1B,1:1A-,1:1D,1:0,1:0,0:0NA
780602B,6,N,13,91,0:0NA,1:1B,1:1C,0:0NA,1:1C+,1:1A-,3:0,2:0,1:1B+,1:1B+,1:0,1:0,2:0,2:0,0:0NA
780602B,9,N,0,73,0:0NA,2:0,1:1B+,1:1A,2:1B,1:1A-,1:1B,1:1C,2:0,0:0NA,1:0,0:0NA,1:1C+,2:0,0:0NA
780602B,7,N,20,83,0:0NA,1:1C,1:1C,1:1B,1:1A-,3:0,1:1C,2:1C,3:1C,1:0,1:0,0:0NA,0:0NA,2:1D+,0:0NA
780602B,6,N,0,60,1:1C,2:1C,0:0NA,0:0NA,0:0NA,1:1B,1:1C,1:1C-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA
780602B,8,N,0,63,0:0NA,2:1C,2:0,1:0,2:1A-,1:1B,1:1C-,0:0NA,0:0NA,0:0NA,0:0NA,1:0,1:0,0:0NA,0:0NA
780602B,6,N,0,98,0:0NA,1:1C,1:1B+,0:0NA,1:1C,1:1C,2:1C+,1:1C+,1:1C+,1:1D+,3:0,0:0NA,1:0,2:0,0:0NA
780602B,8,N,6,66,1:1A,1:1B+,0:0NA,1:0IC,1:1A,1:1B,2:1C+,3:1D,3:0,0:0NA,1:1B-,1:0WU,0:0NA,0:0NA,0:0NA
780602B,3,N,16,39,0:0NA,1:0,0:0NA,1:1B,1:1B,2:0,1:1C,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
780602B,4,N,15,55,0:0NA,1:1A-,1:1B,0:0NA,1:1C+,1:1B,3:0,0:0NA,1:0,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA
